File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
79.py,2,3,2,0,1,81.90114990916902,1,3,4,2,4,6,4,12.0,0.6666666666666666,8.0,0.004,0.4444444444444444
12.py,4,4,4,0,2,84.48986316429594,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
159.py,2,2,2,0,1,84.96220422681199,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
117.py,2,2,2,0,5,84.42419253090556,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
111.py,13,13,12,0,7,62.64144426366506,4,8,12,5,10,15,12,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409
18.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
158.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
126.py,2,2,2,0,2,84.82770130283538,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
92.py,4,4,4,0,6,71.93637349375594,4,12,16,8,18,26,16,104.0,3.0,312.0,0.034666666666666665,17.333333333333332
153.py,2,3,2,0,5,78.89715159085036,2,6,8,3,6,9,8,27.0,1.0,27.0,0.009,1.5
31.py,7,7,7,0,4,68.90953500996966,5,7,12,5,10,15,12,53.77443751081735,3.5714285714285716,192.0515625386334,0.017924812503605784,10.6695312521463
60.py,14,3,2,0,1,52.102304088279865,3,5,8,3,6,9,8,27.0,1.8,48.6,0.009,2.7
44.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
151.py,2,2,2,0,5,79.66296815958566,6,9,15,6,13,19,15,74.23092131656186,4.333333333333333,321.6673257051014,0.024743640438853954,17.870406983616746
128.py,9,9,9,0,4,66.23599525367926,5,8,13,6,10,16,13,59.207035490257475,3.125,185.0219859070546,0.019735678496752493,10.27899921705859
26.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
134.py,5,5,5,0,3,75.29281335757209,3,4,7,3,4,7,7,19.651484454403228,1.5,29.47722668160484,0.00655049481813441,1.6376237045336022
141.py,28,16,15,0,8,87.46593285288398,5,10,15,6,10,16,15,62.5102495297363,2.5,156.27562382434076,0.020836749843245433,8.681979101352264
10.py,24,9,7,0,3,80.03554171383178,3,5,8,5,7,12,8,36.0,2.1,75.60000000000001,0.012,4.2
150.py,9,9,9,0,5,68.6910712532007,2,5,7,3,6,9,7,25.26619429851844,1.2,30.319433158222125,0.008422064766172813,1.6844129532345624
71.py,6,6,6,0,4,65.55060840947257,8,21,29,18,36,54,29,262.33097373688895,6.857142857142857,1798.8409627672384,0.08744365791229632,99.93560904262435
